"src","dst","label"
2378367,309,FALSE
2378367,40387,FALSE
1044434,1427482,FALSE
1044434,122500,FALSE
1044434,410862,FALSE
1044434,952386,FALSE
1044434,212857,FALSE
3562603,421527,FALSE
3562603,952386,FALSE
3562603,786313,FALSE
3562603,3476910,FALSE
3562603,2077937,FALSE
2365220,49366,FALSE
2365220,279840,FALSE
2365220,212857,FALSE
2365220,1805259,FALSE
2365220,34005,FALSE
3718822,884641,FALSE
3718822,2077937,FALSE
3718822,94866,FALSE
3718822,34517,FALSE
3718822,410862,FALSE
728722,8079,FALSE
728722,1907084,FALSE
728722,16759,FALSE
728722,1160,FALSE
728722,95450,FALSE
3895487,8079,FALSE
3895487,410862,FALSE
3895487,94866,FALSE
3895487,353928,FALSE
3895487,746070,FALSE
3320753,309,FALSE
3320753,421527,FALSE
3320753,34005,FALSE
3320753,122182,FALSE
3320753,291737,FALSE
95451,2077937,FALSE
95451,331371,FALSE
95451,884641,FALSE
95451,34517,FALSE
95451,122500,FALSE
3469834,279840,FALSE
3469834,3476910,FALSE
3469834,34005,FALSE
3469834,351187,FALSE
3469834,49366,FALSE
3097248,170436,FALSE
3097248,2555103,FALSE
3097248,549406,FALSE
3097248,383417,FALSE
3097248,40387,FALSE
4206131,53440,FALSE
4206131,2365221,FALSE
4206131,652382,FALSE
4206131,331371,FALSE
4206131,94866,FALSE
351186,48636,FALSE
351186,940065,FALSE
351186,138678,FALSE
351186,245593,FALSE
351186,25328,FALSE
911862,107665,FALSE
911862,1413301,FALSE
911862,132806,FALSE
911862,10172,FALSE
911862,34517,FALSE
912959,34005,FALSE
912959,410862,FALSE
912959,1413301,FALSE
912959,34517,FALSE
912959,10172,FALSE
2096305,952386,FALSE
2096305,746070,FALSE
2096305,940065,FALSE
2096305,16759,FALSE
2096305,345911,FALSE
2220564,245593,FALSE
2220564,138678,FALSE
2220564,53440,FALSE
2220564,122182,FALSE
2220564,353928,FALSE
3977215,107665,FALSE
3977215,1449474,FALSE
3977215,166190,FALSE
3977215,1511572,FALSE
3977215,884641,FALSE
4680015,1427482,FALSE
4680015,1805259,FALSE
4680015,83230,FALSE
4680015,473714,FALSE
4680015,346299,FALSE
2564615,1449474,FALSE
2564615,331371,FALSE
2564615,728723,FALSE
2564615,952386,FALSE
2564615,274181,FALSE
4273370,1511572,FALSE
4273370,170436,FALSE
4273370,122500,FALSE
4273370,331371,FALSE
4273370,383417,FALSE
2507881,53440,FALSE
2507881,291737,FALSE
2507881,309,FALSE
2507881,652382,FALSE
2507881,8389,FALSE
2245363,94866,FALSE
2245363,728723,FALSE
2245363,940065,FALSE
2245363,1160,FALSE
2245363,16759,FALSE
122181,410862,FALSE
122181,1296649,FALSE
122181,48636,FALSE
122181,884641,FALSE
122181,245593,FALSE
2334276,166190,FALSE
2334276,10172,FALSE
2334276,83232,FALSE
2334276,345911,FALSE
2334276,122182,FALSE
4600907,279840,FALSE
4600907,138678,FALSE
4600907,245593,FALSE
4600907,3476910,FALSE
4600907,10172,FALSE
1823099,2077937,FALSE
1823099,83232,FALSE
1823099,95450,FALSE
1823099,728723,FALSE
1823099,2555103,FALSE
2888319,652382,FALSE
2888319,410862,FALSE
2888319,786313,FALSE
2888319,2495466,FALSE
2888319,40387,FALSE
746072,2555103,FALSE
746072,212857,FALSE
746072,279840,FALSE
746072,1511572,FALSE
746072,2365221,FALSE
2401889,291737,FALSE
2401889,1805259,FALSE
2401889,279840,FALSE
2401889,383417,FALSE
2401889,95450,FALSE
3172739,83230,FALSE
3172739,138678,FALSE
3172739,122500,FALSE
3172739,1805259,FALSE
3172739,353928,FALSE
3478584,2077937,FALSE
3478584,1413301,FALSE
3478584,1427482,FALSE
3478584,166190,FALSE
3478584,40387,FALSE
3085593,351187,FALSE
3085593,25328,FALSE
3085593,48636,FALSE
3085593,331371,FALSE
3085593,40387,FALSE
3744536,49366,FALSE
3744536,166190,FALSE
3744536,122500,FALSE
3744536,353928,FALSE
3744536,148569,FALSE
4127233,245593,FALSE
4127233,1449474,FALSE
4127233,331371,FALSE
4127233,311785,FALSE
4127233,746070,FALSE
4554833,34005,FALSE
4554833,410862,FALSE
4554833,351187,FALSE
4554833,884641,FALSE
4554833,49366,FALSE
514487,107665,FALSE
514487,346299,FALSE
514487,34517,FALSE
514487,94866,FALSE
514487,309,FALSE
2249447,1511572,FALSE
2249447,94866,FALSE
2249447,309,FALSE
2249447,549406,FALSE
2249447,1160,FALSE
543710,83238,FALSE
543710,410862,FALSE
543710,1160,FALSE
543710,10172,FALSE
543710,53440,FALSE
2005711,8079,FALSE
2005711,2495466,FALSE
2005711,353928,FALSE
2005711,274181,FALSE
2005711,2077937,FALSE
783023,245593,FALSE
783023,884641,FALSE
783023,1805259,FALSE
783023,311785,FALSE
783023,331371,FALSE
469852,3476910,FALSE
469852,34005,FALSE
469852,274181,FALSE
469852,2077937,FALSE
469852,122182,FALSE
1852026,1725985,FALSE
1852026,3476910,FALSE
1852026,2077937,FALSE
1852026,8079,FALSE
1852026,728723,FALSE
2733777,952386,FALSE
2733777,138678,FALSE
2733777,107665,FALSE
2733777,1511572,FALSE
2733777,353928,FALSE
3326800,34517,FALSE
3326800,345911,FALSE
3326800,952386,FALSE
3326800,274181,FALSE
3326800,3476910,FALSE
518785,1413301,FALSE
518785,291737,FALSE
518785,652382,FALSE
518785,1296649,FALSE
518785,309,FALSE
473414,34005,FALSE
473414,83230,FALSE
473414,728723,FALSE
473414,138678,FALSE
473414,2495466,FALSE
311786,309,FALSE
311786,274181,FALSE
311786,148569,FALSE
311786,728723,FALSE
311786,48636,FALSE
274182,122500,FALSE
274182,34005,FALSE
274182,8079,FALSE
274182,40387,FALSE
274182,132806,FALSE
2203926,279840,FALSE
2203926,245593,FALSE
2203926,1725985,FALSE
2203926,351187,FALSE
2203926,1907084,FALSE
4621622,148569,FALSE
4621622,1296649,FALSE
4621622,279840,FALSE
4621622,383417,FALSE
4621622,291737,FALSE
469849,410862,FALSE
469849,34005,FALSE
469849,148569,FALSE
469849,353928,FALSE
469849,1805259,FALSE
2004527,884641,FALSE
2004527,1449474,FALSE
2004527,10172,FALSE
2004527,48636,FALSE
2004527,353928,FALSE
1781667,1406544,FALSE
1781667,746070,FALSE
1781667,952386,FALSE
1781667,3476910,FALSE
1781667,8079,FALSE
2527827,351187,FALSE
2527827,940065,FALSE
2527827,311785,FALSE
2527827,746070,FALSE
2527827,1907084,FALSE
1618736,1805259,FALSE
1618736,212857,FALSE
1618736,309,FALSE
1618736,170436,FALSE
1618736,2365221,FALSE
2741930,279840,FALSE
2741930,952386,FALSE
2741930,16759,FALSE
2741930,212857,FALSE
2741930,83230,FALSE
2495465,549406,FALSE
2495465,2365221,FALSE
2495465,1296649,FALSE
2495465,1449474,FALSE
2495465,291737,FALSE
2747249,2077937,FALSE
2747249,25328,FALSE
2747249,1805259,FALSE
2747249,353928,FALSE
2747249,34005,FALSE
469851,884641,FALSE
469851,728723,FALSE
469851,212857,FALSE
469851,291737,FALSE
469851,652382,FALSE
1916568,122500,FALSE
1916568,345911,FALSE
1916568,311785,FALSE
1916568,1832901,FALSE
1916568,698809,FALSE
3467826,95450,FALSE
3467826,786313,FALSE
3467826,351187,FALSE
3467826,83232,FALSE
3467826,1832901,FALSE
308,1050087,FALSE
308,291737,FALSE
308,279840,FALSE
308,245593,FALSE
308,383417,FALSE
3567320,421527,FALSE
3567320,351187,FALSE
3567320,16759,FALSE
3567320,2555103,FALSE
3567320,2365221,FALSE
2527829,8079,FALSE
2527829,212857,FALSE
2527829,923198,FALSE
2527829,25328,FALSE
2527829,2555103,FALSE
3138188,291737,FALSE
3138188,2077937,FALSE
3138188,83232,FALSE
3138188,10172,FALSE
3138188,170436,FALSE
3511947,1427482,FALSE
3511947,279840,FALSE
3511947,652382,FALSE
3511947,3476910,FALSE
3511947,49366,FALSE
4005939,1413301,FALSE
4005939,170436,FALSE
4005939,1907084,FALSE
4005939,49366,FALSE
4005939,331371,FALSE
1400154,1427482,FALSE
1400154,1907084,FALSE
1400154,1050087,FALSE
1400154,1296649,FALSE
1400154,383417,FALSE
652384,212857,FALSE
652384,25328,FALSE
652384,95450,FALSE
652384,940065,FALSE
652384,1725985,FALSE
3596441,1725985,FALSE
3596441,311785,FALSE
3596441,383417,FALSE
3596441,1296649,FALSE
3596441,83230,FALSE
2222315,1805259,FALSE
2222315,138678,FALSE
2222315,166190,FALSE
2222315,884641,FALSE
2222315,652382,FALSE
3014803,8389,FALSE
3014803,1427482,FALSE
3014803,421527,FALSE
3014803,410862,FALSE
3014803,2555103,FALSE
40389,122500,FALSE
40389,346299,FALSE
40389,1427482,FALSE
40389,952386,FALSE
40389,83230,FALSE
274183,698809,FALSE
274183,952386,FALSE
274183,1050087,FALSE
274183,353928,FALSE
274183,345911,FALSE
283565,1449474,FALSE
283565,170436,FALSE
283565,138678,FALSE
283565,309,FALSE
283565,122182,FALSE
1257594,49366,FALSE
1257594,383417,FALSE
1257594,331371,FALSE
1257594,132806,FALSE
1257594,652382,FALSE
2203925,1160,FALSE
2203925,884641,FALSE
2203925,410862,FALSE
2203925,353928,FALSE
2203925,2365221,FALSE
1065886,786313,FALSE
1065886,138678,FALSE
1065886,746070,FALSE
1065886,8389,FALSE
1065886,166190,FALSE
4032109,473714,FALSE
4032109,2077937,FALSE
4032109,698809,FALSE
4032109,383417,FALSE
4032109,107665,FALSE
677220,8079,FALSE
677220,279840,FALSE
677220,309,FALSE
677220,53440,FALSE
677220,94866,FALSE
1366959,8079,FALSE
1366959,1907084,FALSE
1366959,138678,FALSE
1366959,94866,FALSE
1366959,8389,FALSE
473713,166190,FALSE
473713,309,FALSE
473713,728723,FALSE
473713,1725985,FALSE
473713,212857,FALSE
383416,311785,FALSE
383416,83238,FALSE
383416,49366,FALSE
383416,952386,FALSE
383416,1907084,FALSE
1998056,410862,FALSE
1998056,40387,FALSE
1998056,1413301,FALSE
1998056,3476910,FALSE
1998056,1725985,FALSE
40386,940065,FALSE
40386,421527,FALSE
40386,291737,FALSE
40386,2555103,FALSE
40386,345911,FALSE
1366961,49366,FALSE
1366961,1805259,FALSE
1366961,410862,FALSE
1366961,1511572,FALSE
1366961,274181,FALSE
1257596,8389,FALSE
1257596,48636,FALSE
1257596,383417,FALSE
1257596,132806,FALSE
1257596,34005,FALSE
3326798,473714,FALSE
3326798,132806,FALSE
3326798,923198,FALSE
3326798,83230,FALSE
3326798,2365221,FALSE
