"src","dst","label"
148260,3278347,FALSE
148260,22776,FALSE
148260,2222844,FALSE
148260,144335,FALSE
148260,405665,FALSE
148260,2138307,FALSE
148260,1188151,FALSE
148260,1392792,FALSE
49389,83636,FALSE
49389,1937665,FALSE
49389,692020,FALSE
49389,22776,FALSE
49389,1392815,FALSE
49389,49380,FALSE
49389,586112,FALSE
49389,36319,FALSE
49389,292569,FALSE
49389,461035,FALSE
49390,487733,FALSE
49390,1937666,FALSE
49390,1435327,FALSE
49390,461161,FALSE
49390,2521589,FALSE
49390,1106408,FALSE
49390,3177902,FALSE
49390,40813,FALSE
49390,3133192,FALSE
49390,58663,FALSE
8217,3133192,FALSE
8217,1266231,FALSE
8217,2138307,FALSE
8217,750901,FALSE
8217,1393427,FALSE
8217,1393504,FALSE
8217,134564,FALSE
8217,586112,FALSE
8217,49380,FALSE
8217,1166321,FALSE
8217,506327,FALSE
8217,2138308,FALSE
8217,1188151,FALSE
8217,49452,FALSE
8217,1937665,FALSE
8218,1981960,FALSE
8218,1435327,FALSE
8218,408084,FALSE
8218,586112,FALSE
8218,49452,FALSE
8218,461161,FALSE
8218,189027,FALSE
8218,750901,FALSE
8218,3278347,FALSE
8218,2222844,FALSE
692310,1779250,FALSE
692310,405665,FALSE
692310,2521589,FALSE
692310,3278348,FALSE
692310,2753691,FALSE
692310,384753,FALSE
692310,1206673,FALSE
692310,923188,FALSE
692310,1106408,FALSE
49399,1779250,FALSE
49399,923188,FALSE
49399,2138307,FALSE
49399,692020,FALSE
49399,1393427,FALSE
49399,1435327,FALSE
49399,586112,FALSE
49399,3133192,FALSE
49399,1392815,FALSE
49399,134564,FALSE
49399,1392859,FALSE
49399,482419,FALSE
49399,1479367,FALSE
87833,506327,FALSE
87833,1393528,FALSE
87833,1937665,FALSE
87833,1435327,FALSE
87833,923188,FALSE
87833,40813,FALSE
87833,1779250,FALSE
87833,1131253,FALSE
87833,1925021,FALSE
87833,49452,FALSE
87833,386444,FALSE
87833,144335,FALSE
87833,2138307,FALSE
87833,1392792,FALSE
21199,58663,FALSE
21199,2138308,FALSE
21199,1393504,FALSE
21199,292569,FALSE
21199,1981960,FALSE
21199,506325,FALSE
21199,1206673,FALSE
21199,460723,FALSE
21199,1392792,FALSE
21199,1937664,FALSE
21199,189026,FALSE
21199,2753691,FALSE
21199,1106408,FALSE
21199,1266231,FALSE
21199,2521589,FALSE
49465,40813,FALSE
49465,1435327,FALSE
49465,1395001,FALSE
49465,59790,FALSE
49465,1937665,FALSE
49465,1166321,FALSE
49465,1393528,FALSE
49465,189027,FALSE
49465,1937666,FALSE
49465,460723,FALSE
49465,49380,FALSE
49465,1481562,FALSE
49465,1393427,FALSE
49465,292569,FALSE
49465,1392859,FALSE
49465,506325,FALSE
49465,1779250,FALSE
49465,22776,FALSE
103142,3177902,FALSE
103142,923188,FALSE
103142,1393528,FALSE
103142,292568,FALSE
103142,1188152,FALSE
103142,1937665,FALSE
103142,1392792,FALSE
103142,1937666,FALSE
103142,134564,FALSE
103142,1435327,FALSE
103142,317403,FALSE
103142,2521589,FALSE
103142,2753691,FALSE
103142,1393504,FALSE
103142,1395001,FALSE
49391,1395001,FALSE
49391,692020,FALSE
49391,3278347,FALSE
49391,384753,FALSE
49391,1392859,FALSE
49391,461161,FALSE
49391,36319,FALSE
49391,1393427,FALSE
49391,49452,FALSE
49391,3177902,FALSE
49391,3278348,FALSE
49391,83636,FALSE
49391,785090,FALSE
49391,317403,FALSE
49391,292569,FALSE
49391,461035,FALSE
49391,40813,FALSE
49391,1266231,FALSE
49391,506327,FALSE
65488,460723,FALSE
65488,103145,FALSE
65488,408084,FALSE
65488,1392792,FALSE
65488,144335,FALSE
65488,49452,FALSE
65488,1479367,FALSE
65488,36319,FALSE
65488,1981960,FALSE
65488,659430,FALSE
65488,461161,FALSE
65488,1925021,FALSE
65488,292568,FALSE
65488,83636,FALSE
65488,134564,FALSE
65488,1481562,FALSE
65488,585829,FALSE
65488,1077150,FALSE
65488,59790,FALSE
65488,1188152,FALSE
65488,487733,FALSE
65488,292569,FALSE
105351,1266231,FALSE
105351,1937666,FALSE
105351,750901,FALSE
105351,384753,FALSE
105351,317403,FALSE
105351,2222844,FALSE
105351,1937664,FALSE
105351,2521589,FALSE
105351,1479367,FALSE
142391,36319,FALSE
142391,49380,FALSE
142391,2521589,FALSE
142391,482419,FALSE
142391,40813,FALSE
142391,3133192,FALSE
142391,1937665,FALSE
142391,408084,FALSE
142391,2138307,FALSE
142391,506325,FALSE
65492,3133192,FALSE
65492,384753,FALSE
65492,482419,FALSE
65492,292568,FALSE
65492,819998,FALSE
65492,2521589,FALSE
65492,1393504,FALSE
65492,134566,FALSE
65492,2222844,FALSE
65492,59790,FALSE
65493,1393504,FALSE
65493,1981960,FALSE
65493,487733,FALSE
65493,58663,FALSE
65493,506327,FALSE
65493,292569,FALSE
65493,750901,FALSE
65493,1779250,FALSE
65493,1206673,FALSE
145671,1131253,FALSE
145671,750901,FALSE
145671,134566,FALSE
145671,1925021,FALSE
145671,2138307,FALSE
145671,639785,FALSE
145671,1981960,FALSE
145671,317403,FALSE
145671,144335,FALSE
145671,3278348,FALSE
145671,585829,FALSE
145671,1206673,FALSE
145671,189027,FALSE
145671,460723,FALSE
145671,40813,FALSE
145671,1393504,FALSE
145671,1392815,FALSE
145671,3133192,FALSE
145671,659430,FALSE
145671,1395001,FALSE
145671,1393528,FALSE
145671,1779250,FALSE
145671,1166321,FALSE
145671,103145,FALSE
145671,1435327,FALSE
40811,585829,FALSE
40811,3133192,FALSE
40811,461161,FALSE
40811,1393528,FALSE
40811,1395001,FALSE
40811,22776,FALSE
40811,49380,FALSE
40811,1077150,FALSE
40811,1925021,FALSE
508396,3177902,FALSE
508396,2222844,FALSE
508396,3133192,FALSE
508396,59790,FALSE
508396,317403,FALSE
508396,1393528,FALSE
508396,506325,FALSE
508396,40813,FALSE
508396,2521589,FALSE
152492,1981960,FALSE
152492,36319,FALSE
152492,487733,FALSE
152492,3177902,FALSE
152492,586112,FALSE
152492,1937664,FALSE
152492,386444,FALSE
152492,2222844,FALSE
152492,1166321,FALSE
152492,1077150,FALSE
108564,639785,FALSE
108564,189026,FALSE
108564,59790,FALSE
108564,1937664,FALSE
108564,1188151,FALSE
108564,1393528,FALSE
108564,1106408,FALSE
108564,408084,FALSE
108564,144335,FALSE
108564,586112,FALSE
108564,58663,FALSE
108564,2138308,FALSE
108564,692020,FALSE
108564,3278348,FALSE
108564,1481562,FALSE
108564,659430,FALSE
108564,386444,FALSE
108564,3278347,FALSE
108564,1479367,FALSE
108564,506325,FALSE
108564,460723,FALSE
108564,134564,FALSE
167571,506325,FALSE
167571,1106408,FALSE
167571,750901,FALSE
167571,103145,FALSE
167571,3177902,FALSE
167571,59790,FALSE
167571,36319,FALSE
167571,586112,FALSE
167571,1479367,FALSE
108565,384753,FALSE
108565,2521589,FALSE
108565,461035,FALSE
108565,1937664,FALSE
108565,1393528,FALSE
108565,189026,FALSE
108565,2753691,FALSE
108565,586112,FALSE
108565,923188,FALSE
108565,3177902,FALSE
