"src","dst","label"
14162,396061,FALSE
14162,1395202,FALSE
14162,507676,FALSE
242889,226502,FALSE
242889,508095,FALSE
242889,298241,FALSE
242889,1757476,FALSE
242889,729007,FALSE
242889,729007,FALSE
242889,1412389,FALSE
242889,84075,FALSE
242889,205197,FALSE
242889,68129,FALSE
217437,2561183,FALSE
217437,1081102,FALSE
217437,3976387,FALSE
217437,111257,FALSE
217437,1639781,FALSE
817647,966169,FALSE
817647,944149,FALSE
817647,3414823,FALSE
817647,523940,FALSE
817647,4290569,FALSE
1417969,817644,FALSE
1417969,338707,FALSE
1417969,669500,FALSE
1417969,614201,FALSE
1417969,67234,FALSE
59763,2769851,FALSE
59763,226502,FALSE
59763,1417970,FALSE
59763,879496,FALSE
59763,1924583,FALSE
452709,1186592,FALSE
452709,1980745,FALSE
452709,1940166,FALSE
452709,2801923,FALSE
452709,435002,FALSE
453039,1885391,FALSE
453039,1154794,FALSE
453039,4290569,FALSE
453039,824109,FALSE
453039,397442,FALSE
36,1939072,FALSE
36,205197,FALSE
36,1424005,FALSE
36,869508,FALSE
36,3976403,FALSE
234023,1781673,FALSE
234023,3533311,FALSE
234023,855105,FALSE
234023,544829,FALSE
234023,538643,FALSE
392675,3018839,FALSE
392675,111257,FALSE
392675,1551287,FALSE
392675,1423698,FALSE
392675,1799927,FALSE
63407,1424005,FALSE
63407,1120313,FALSE
63407,539285,FALSE
63407,68114,FALSE
63407,2177316,FALSE
1208613,3272601,FALSE
1208613,189076,FALSE
1208613,1847895,FALSE
1208613,669500,FALSE
1208613,3533311,FALSE
964351,1572765,FALSE
964351,1955038,FALSE
964351,1950644,FALSE
964351,3399498,FALSE
964351,523448,FALSE
34988,541598,FALSE
34988,1291116,FALSE
34988,2515304,FALSE
34988,2561183,FALSE
34988,523940,FALSE
83000,798635,FALSE
83000,3568921,FALSE
83000,205197,FALSE
83000,129664,FALSE
83000,792707,FALSE
1599604,84075,FALSE
1599604,792074,FALSE
1599604,355863,FALSE
1599604,1450461,FALSE
1599604,4244592,FALSE
252617,3018839,FALSE
252617,817644,FALSE
252617,404704,FALSE
252617,792074,FALSE
252617,2314013,FALSE
112754,3568921,FALSE
112754,4244592,FALSE
112754,1120313,FALSE
112754,355863,FALSE
112754,20154,FALSE
2114864,4103954,FALSE
2114864,3976403,FALSE
2114864,84075,FALSE
2114864,3501405,FALSE
2114864,958978,FALSE
405588,3338731,FALSE
405588,4040457,FALSE
405588,2137805,FALSE
405588,1781607,FALSE
405588,85104,FALSE
214846,1781673,FALSE
214846,4025881,FALSE
214846,194767,FALSE
214846,1315114,FALSE
214846,4681658,FALSE
22438,2187292,FALSE
22438,1167656,FALSE
22438,798635,FALSE
22438,2972775,FALSE
22438,49227,FALSE
4273,952944,FALSE
4273,1980745,FALSE
4273,539285,FALSE
4273,729007,FALSE
4273,217938,FALSE
2561182,84075,FALSE
2561182,460240,FALSE
2561182,544829,FALSE
2561182,48995,FALSE
2561182,4156991,FALSE
2245401,226502,FALSE
2245401,3492845,FALSE
2245401,3496637,FALSE
2245401,188406,FALSE
2245401,424533,FALSE
112830,1883395,FALSE
112830,4103954,FALSE
112830,2215098,FALSE
112830,1788783,FALSE
112830,1450461,FALSE
1924582,506335,FALSE
1924582,409882,FALSE
1924582,741904,FALSE
1924582,1756461,FALSE
1924582,1291116,FALSE
1219954,810339,FALSE
1219954,959565,FALSE
1219954,460687,FALSE
1219954,1924583,FALSE
1219954,1934033,FALSE
190247,506560,FALSE
190247,2780360,FALSE
190247,817644,FALSE
190247,2801923,FALSE
190247,506335,FALSE
1220333,2137805,FALSE
1220333,958978,FALSE
1220333,2187292,FALSE
1220333,3568921,FALSE
1220333,1980745,FALSE
1253770,1551287,FALSE
1253770,2860405,FALSE
1253770,20154,FALSE
1253770,2801923,FALSE
1253770,3272601,FALSE
129668,346487,FALSE
129668,2498713,FALSE
129668,1632032,FALSE
129668,1412389,FALSE
129668,541598,FALSE
768779,85126,FALSE
768779,1429002,FALSE
768779,1885391,FALSE
768779,1269250,FALSE
768779,424533,FALSE
390461,1536911,FALSE
390461,4000285,FALSE
390461,506560,FALSE
390461,1417970,FALSE
390461,2314013,FALSE
2178159,510346,FALSE
2178159,2681810,FALSE
2178159,952944,FALSE
2178159,172500,FALSE
2178159,2116793,FALSE
83720,618046,FALSE
83720,824109,FALSE
83720,959565,FALSE
83720,1038625,FALSE
83720,3769103,FALSE
111256,1756461,FALSE
111256,2561183,FALSE
111256,264373,FALSE
111256,1702918,FALSE
111256,85104,FALSE
2805892,396061,FALSE
2805892,3338731,FALSE
2805892,483325,FALSE
2805892,67234,FALSE
2805892,233084,FALSE
760392,1495542,FALSE
760392,539285,FALSE
760392,2111439,FALSE
760392,268187,FALSE
760392,4040457,FALSE
15511,2972775,FALSE
15511,768780,FALSE
15511,1955038,FALSE
15511,4103954,FALSE
15511,67234,FALSE
1778956,855105,FALSE
1778956,409882,FALSE
1778956,1065488,FALSE
1778956,506560,FALSE
1778956,435002,FALSE
167877,459096,FALSE
167877,346497,FALSE
167877,338707,FALSE
167877,824109,FALSE
167877,2860405,FALSE
855104,4156991,FALSE
855104,1154794,FALSE
855104,4290569,FALSE
855104,1551287,FALSE
855104,1788783,FALSE
523941,205197,FALSE
523941,741904,FALSE
523941,2111439,FALSE
523941,1417970,FALSE
523941,1269250,FALSE
52635,2780360,FALSE
52635,2643087,FALSE
52635,1950644,FALSE
52635,2561183,FALSE
52635,1781607,FALSE
5212,2034820,FALSE
5212,572633,FALSE
5212,2177316,FALSE
5212,507676,FALSE
5212,459096,FALSE
308502,112831,FALSE
308502,275447,FALSE
308502,541598,FALSE
308502,614201,FALSE
308502,151669,FALSE
735327,404704,FALSE
735327,1918032,FALSE
735327,268187,FALSE
735327,538643,FALSE
735327,1127386,FALSE
723280,1647778,FALSE
723280,1702918,FALSE
723280,209366,FALSE
723280,2336474,FALSE
723280,674683,FALSE
2016620,2658361,FALSE
2016620,1038625,FALSE
2016620,579363,FALSE
2016620,1687927,FALSE
2016620,2769851,FALSE
15525,1324130,FALSE
15525,483325,FALSE
15525,113325,FALSE
15525,1885391,FALSE
15525,1354283,FALSE
2230411,1934033,FALSE
2230411,459767,FALSE
2230411,3496637,FALSE
2230411,1687927,FALSE
2230411,2187292,FALSE
2177315,2860405,FALSE
2177315,151669,FALSE
2177315,966169,FALSE
2177315,3492845,FALSE
2177315,879496,FALSE
97986,1702918,FALSE
97986,2726235,FALSE
97986,1269250,FALSE
97986,810339,FALSE
97986,68129,FALSE
242828,923565,FALSE
242828,1784281,FALSE
242828,741904,FALSE
242828,346497,FALSE
242828,510346,FALSE
265779,2034820,FALSE
265779,2111439,FALSE
265779,346497,FALSE
265779,1366636,FALSE
265779,1276005,FALSE
225013,1495542,FALSE
225013,233084,FALSE
225013,3496637,FALSE
225013,817644,FALSE
225013,2336474,FALSE
346498,59546,FALSE
346498,1950644,FALSE
346498,614201,FALSE
346498,1536911,FALSE
346498,2643087,FALSE
3199,3839559,FALSE
3199,952944,FALSE
3199,3501405,FALSE
3199,3943762,FALSE
3199,2860405,FALSE
84076,217938,FALSE
84076,459096,FALSE
84076,1423698,FALSE
84076,1955038,FALSE
84076,579363,FALSE
1699523,523448,FALSE
1699523,3880064,FALSE
1699523,1429002,FALSE
1699523,2491520,FALSE
1699523,189076,FALSE
54801,3976403,FALSE
54801,1269250,FALSE
54801,303714,FALSE
54801,1127386,FALSE
54801,3338731,FALSE
6879,404704,FALSE
6879,1847895,FALSE
6879,1687927,FALSE
6879,397442,FALSE
6879,674683,FALSE
1031970,1924583,FALSE
1031970,459767,FALSE
1031970,2801923,FALSE
1031970,729007,FALSE
1031970,4000285,FALSE
539226,1781673,FALSE
539226,2515304,FALSE
539226,1854118,FALSE
539226,49227,FALSE
539226,2769851,FALSE
33265,85104,FALSE
33265,3018839,FALSE
33265,1424005,FALSE
33265,952943,FALSE
33265,2801923,FALSE
252069,506335,FALSE
252069,952944,FALSE
252069,538643,FALSE
252069,1395202,FALSE
252069,669500,FALSE
71133,1639781,FALSE
71133,1495542,FALSE
71133,1883395,FALSE
71133,2769851,FALSE
71133,1269250,FALSE
844370,397442,FALSE
844370,1495542,FALSE
844370,4103954,FALSE
844370,538643,FALSE
844370,1647778,FALSE
958977,111257,FALSE
958977,3943762,FALSE
958977,1315114,FALSE
958977,268187,FALSE
958977,508095,FALSE
253058,959565,FALSE
253058,4025881,FALSE
253058,3839559,FALSE
253058,1757476,FALSE
253058,3880064,FALSE
147767,226502,FALSE
147767,84075,FALSE
147767,1412389,FALSE
147767,459096,FALSE
147767,338707,FALSE
483408,674376,FALSE
483408,1955038,FALSE
483408,2801923,FALSE
483408,49227,FALSE
483408,1884934,FALSE
274796,1847895,FALSE
274796,1291116,FALSE
274796,404704,FALSE
274796,674376,FALSE
274796,1276005,FALSE
1346153,303714,FALSE
1346153,959565,FALSE
1346153,508095,FALSE
1346153,3496637,FALSE
1346153,674683,FALSE
188408,3399498,FALSE
188408,824109,FALSE
188408,1939072,FALSE
188408,460240,FALSE
188408,669500,FALSE
539283,476788,FALSE
539283,618046,FALSE
539283,3976403,FALSE
539283,4681658,FALSE
539283,1395202,FALSE
83199,741904,FALSE
83199,1038625,FALSE
83199,2336474,FALSE
83199,1687927,FALSE
83199,172500,FALSE
332987,435002,FALSE
332987,4532024,FALSE
332987,407826,FALSE
332987,869508,FALSE
332987,226502,FALSE
550872,404704,FALSE
550872,459096,FALSE
550872,84075,FALSE
550872,188406,FALSE
550872,483325,FALSE
959564,1788783,FALSE
959564,741904,FALSE
959564,3533311,FALSE
959564,674376,FALSE
959564,539285,FALSE
10638,112831,FALSE
10638,2561183,FALSE
10638,1918032,FALSE
10638,483325,FALSE
10638,4025881,FALSE
3625477,2137805,FALSE
3625477,1940166,FALSE
3625477,544829,FALSE
3625477,1154794,FALSE
3625477,404704,FALSE
933704,217938,FALSE
933704,729007,FALSE
933704,3880064,FALSE
933704,3839559,FALSE
933704,572633,FALSE
1298743,1081102,FALSE
1298743,869508,FALSE
1298743,68129,FALSE
1298743,483325,FALSE
1298743,3976387,FALSE
416166,3769103,FALSE
416166,966169,FALSE
416166,84075,FALSE
416166,3533311,FALSE
416166,189076,FALSE
202914,48995,FALSE
202914,572633,FALSE
202914,3839559,FALSE
202914,810339,FALSE
202914,1702918,FALSE
836361,1599603,FALSE
836361,264373,FALSE
836361,3533311,FALSE
836361,2780360,FALSE
836361,2116793,FALSE
478254,1689108,FALSE
478254,2515304,FALSE
478254,3496637,FALSE
478254,2780360,FALSE
478254,2972775,FALSE
125424,952944,FALSE
125424,952943,FALSE
125424,111257,FALSE
125424,2860405,FALSE
125424,435002,FALSE
40929,1354283,FALSE
40929,674376,FALSE
40929,459096,FALSE
40929,792074,FALSE
40929,1167656,FALSE
321218,129664,FALSE
321218,3976387,FALSE
321218,1120313,FALSE
321218,1781607,FALSE
321218,1854118,FALSE
926241,1788783,FALSE
926241,958978,FALSE
926241,792074,FALSE
926241,2561183,FALSE
926241,1276005,FALSE
2643086,85104,FALSE
2643086,404704,FALSE
2643086,1756461,FALSE
2643086,4681658,FALSE
2643086,3943762,FALSE
520850,355863,FALSE
520850,1450461,FALSE
520850,1756461,FALSE
520850,4000285,FALSE
520850,3414823,FALSE
350488,2137805,FALSE
350488,68114,FALSE
350488,510346,FALSE
350488,1934033,FALSE
350488,3197431,FALSE
86956,3492845,FALSE
86956,194767,FALSE
86956,346487,FALSE
86956,1324130,FALSE
86956,435002,FALSE
262620,1572765,FALSE
262620,40928,FALSE
262620,43117,FALSE
262620,2769851,FALSE
262620,1955038,FALSE
3608797,1781607,FALSE
3608797,669500,FALSE
3608797,1918032,FALSE
3608797,507071,FALSE
3608797,729007,FALSE
404705,85126,FALSE
404705,2561183,FALSE
404705,1847895,FALSE
404705,1572765,FALSE
404705,4103954,FALSE
2242374,20154,FALSE
2242374,510346,FALSE
2242374,792707,FALSE
2242374,2561183,FALSE
2242374,4681658,FALSE
303715,355863,FALSE
303715,1756461,FALSE
303715,476788,FALSE
303715,298241,FALSE
303715,264373,FALSE
43122,59546,FALSE
43122,2769851,FALSE
43122,4532024,FALSE
43122,68114,FALSE
43122,506560,FALSE
23435,303714,FALSE
23435,3399498,FALSE
23435,48995,FALSE
23435,1756461,FALSE
23435,217938,FALSE
67149,1315114,FALSE
67149,3533311,FALSE
67149,483325,FALSE
67149,810339,FALSE
67149,2726235,FALSE
26244,3839559,FALSE
26244,952943,FALSE
26244,205197,FALSE
26244,1495542,FALSE
26244,1120313,FALSE
77036,112831,FALSE
77036,2336474,FALSE
77036,3197431,FALSE
77036,1424005,FALSE
77036,338707,FALSE
71144,2278014,FALSE
71144,1269250,FALSE
71144,1883395,FALSE
71144,172500,FALSE
71144,1395202,FALSE
959712,538643,FALSE
959712,40928,FALSE
959712,2498713,FALSE
959712,3943762,FALSE
959712,485461,FALSE
160795,1599603,FALSE
160795,397442,FALSE
160795,1354283,FALSE
160795,539285,FALSE
160795,396061,FALSE
503727,1324130,FALSE
503727,1788783,FALSE
503727,226502,FALSE
503727,1120313,FALSE
503727,435002,FALSE
1366637,1639781,FALSE
1366637,1395202,FALSE
1366637,1939072,FALSE
1366637,4103954,FALSE
1366637,68129,FALSE
1757475,541598,FALSE
1757475,111257,FALSE
1757475,1038625,FALSE
1757475,792707,FALSE
1757475,2278014,FALSE
873959,84075,FALSE
873959,3496637,FALSE
873959,68114,FALSE
873959,1884934,FALSE
873959,952944,FALSE
614204,2219249,FALSE
614204,43117,FALSE
614204,792707,FALSE
614204,1127386,FALSE
614204,189076,FALSE
335109,113325,FALSE
335109,209366,FALSE
335109,346497,FALSE
335109,2278014,FALSE
335109,508095,FALSE
325194,3839559,FALSE
325194,2801923,FALSE
325194,798635,FALSE
325194,485461,FALSE
325194,404704,FALSE
264375,4305271,FALSE
264375,1884934,FALSE
264375,2314013,FALSE
264375,879496,FALSE
264375,523448,FALSE
699688,1213900,FALSE
699688,1885391,FALSE
699688,264373,FALSE
699688,435002,FALSE
699688,2336474,FALSE
270367,459096,FALSE
270367,4025881,FALSE
270367,424533,FALSE
270367,3769103,FALSE
270367,59546,FALSE
922005,217938,FALSE
922005,189076,FALSE
922005,1276005,FALSE
922005,1883395,FALSE
922005,476788,FALSE
16026,129664,FALSE
16026,485461,FALSE
16026,3496637,FALSE
16026,579363,FALSE
16026,966169,FALSE
2891218,2726235,FALSE
2891218,268187,FALSE
2891218,1536911,FALSE
2891218,4156991,FALSE
2891218,507676,FALSE
480825,3414823,FALSE
480825,397442,FALSE
480825,2643087,FALSE
480825,1702918,FALSE
480825,952943,FALSE
407827,2681810,FALSE
407827,4305271,FALSE
407827,1756461,FALSE
407827,2658361,FALSE
407827,2314013,FALSE
2529338,2336474,FALSE
2529338,1632032,FALSE
2529338,4305271,FALSE
2529338,226502,FALSE
2529338,508095,FALSE
1955037,1702918,FALSE
1955037,483325,FALSE
1955037,1065488,FALSE
1955037,4103954,FALSE
1955037,1551287,FALSE
1194806,460687,FALSE
1194806,409882,FALSE
1194806,1847895,FALSE
1194806,1940166,FALSE
1194806,1081102,FALSE
99139,4025881,FALSE
99139,303714,FALSE
99139,1495542,FALSE
99139,1934033,FALSE
99139,507071,FALSE
618045,396061,FALSE
618045,1885391,FALSE
618045,614201,FALSE
618045,944149,FALSE
618045,879496,FALSE
355846,810339,FALSE
355846,1940166,FALSE
355846,3272601,FALSE
355846,3338731,FALSE
355846,510346,FALSE
39859,544829,FALSE
39859,1847895,FALSE
39859,303714,FALSE
39859,4244592,FALSE
39859,1885391,FALSE
32280,483468,FALSE
32280,4532024,FALSE
32280,1799927,FALSE
32280,1885391,FALSE
32280,397442,FALSE
3804665,48995,FALSE
3804665,3338731,FALSE
3804665,2780360,FALSE
3804665,396061,FALSE
3804665,792074,FALSE
20665,1788783,FALSE
20665,3976387,FALSE
20665,1315114,FALSE
20665,188406,FALSE
20665,85104,FALSE
3225925,1412389,FALSE
3225925,338707,FALSE
3225925,476788,FALSE
3225925,669500,FALSE
3225925,674683,FALSE
2240034,958978,FALSE
2240034,172500,FALSE
2240034,4290569,FALSE
2240034,2219249,FALSE
2240034,2137805,FALSE
4412675,923565,FALSE
4412675,1980745,FALSE
4412675,298241,FALSE
4412675,541598,FALSE
4412675,1632032,FALSE
1839926,43117,FALSE
1839926,966169,FALSE
1839926,2177316,FALSE
1839926,2137805,FALSE
1839926,1495542,FALSE
1418174,4040457,FALSE
1418174,205197,FALSE
1418174,1599603,FALSE
1418174,2047426,FALSE
1418174,2278014,FALSE
331632,2047426,FALSE
331632,2111439,FALSE
331632,1450461,FALSE
331632,2336474,FALSE
331632,1781607,FALSE
249611,792707,FALSE
249611,346487,FALSE
249611,59546,FALSE
249611,2972775,FALSE
249611,298241,FALSE
3272600,1088991,FALSE
3272600,3769103,FALSE
3272600,669500,FALSE
3272600,1784281,FALSE
3272600,1186592,FALSE
74841,798635,FALSE
74841,194767,FALSE
74841,2034820,FALSE
74841,355863,FALSE
74841,539285,FALSE
137937,1918032,FALSE
137937,460240,FALSE
137937,2681810,FALSE
137937,1632032,FALSE
137937,1269250,FALSE
460686,111257,FALSE
460686,189076,FALSE
460686,2219249,FALSE
460686,1551287,FALSE
460686,3501405,FALSE
35859,407826,FALSE
35859,1366636,FALSE
35859,68129,FALSE
35859,1065488,FALSE
35859,3197431,FALSE
956727,485461,FALSE
956727,346487,FALSE
956727,2491520,FALSE
956727,3197431,FALSE
956727,68114,FALSE
191890,189076,FALSE
191890,205197,FALSE
191890,674376,FALSE
191890,958978,FALSE
191890,2769851,FALSE
9778,349302,FALSE
9778,869508,FALSE
9778,459096,FALSE
9778,338707,FALSE
9778,792707,FALSE
1385224,4000285,FALSE
1385224,2278014,FALSE
1385224,1883395,FALSE
1385224,1423698,FALSE
1385224,3197431,FALSE
459097,1781673,FALSE
459097,2726235,FALSE
459097,407826,FALSE
459097,3018839,FALSE
459097,3943762,FALSE
157617,1276005,FALSE
157617,111257,FALSE
157617,2972775,FALSE
